radius,rest_mass_density,gravitational_mass,pressure,energy_density
1.257823e+03,3.989916e+15,9.090376e+25,3.665869e+36,9.426891e+36
1.262167e+03,3.989916e+15,9.181909e+25,3.665869e+36,9.426889e+36
1.266524e+03,3.989915e+15,9.274363e+25,3.665868e+36,9.426888e+36
1.270896e+03,3.989915e+15,9.367748e+25,3.665868e+36,9.426886e+36
1.275281e+03,3.989914e+15,9.462072e+25,3.665867e+36,9.426885e+36
1.279680e+03,3.989914e+15,9.557347e+25,3.665867e+36,9.426884e+36
1.284092e+03,3.989913e+15,9.653581e+25,3.665866e+36,9.426882e+36
1.288519e+03,3.989913e+15,9.750783e+25,3.665866e+36,9.426881e+36
1.292959e+03,3.989913e+15,9.848964e+25,3.665865e+36,9.426879e+36
1.297414e+03,3.989912e+15,9.948133e+25,3.665865e+36,9.426878e+36
1.301882e+03,3.989912e+15,1.004830e+26,3.665864e+36,9.426876e+36
1.306365e+03,3.989911e+15,1.014948e+26,3.665863e+36,9.426875e+36
1.310861e+03,3.989911e+15,1.025167e+26,3.665863e+36,9.426873e+36
1.315372e+03,3.989910e+15,1.035489e+26,3.665862e+36,9.426872e+36
1.319897e+03,3.989910e+15,1.045916e+26,3.665862e+36,9.426870e+36
1.324436e+03,3.989909e+15,1.056447e+26,3.665861e+36,9.426869e+36
1.328990e+03,3.989909e+15,1.067084e+26,3.665861e+36,9.426867e+36
1.333558e+03,3.989908e+15,1.077828e+26,3.665860e+36,9.426866e+36
1.338140e+03,3.989908e+15,1.088681e+26,3.665860e+36,9.426864e+36
1.342737e+03,3.989908e+15,1.099643e+26,3.665859e+36,9.426863e+36
1.347349e+03,3.989907e+15,1.110715e+26,3.665858e+36,9.426861e+36
1.351975e+03,3.989907e+15,1.121898e+26,3.665858e+36,9.426859e+36
1.356615e+03,3.989906e+15,1.133194e+26,3.665857e+36,9.426858e+36
1.361271e+03,3.989906e+15,1.144604e+26,3.665857e+36,9.426856e+36
1.365941e+03,3.989905e+15,1.156129e+26,3.665856e+36,9.426855e+36
1.370626e+03,3.989905e+15,1.167770e+26,3.665855e+36,9.426853e+36
1.375326e+03,3.989904e+15,1.179528e+26,3.665855e+36,9.426851e+36
1.380041e+03,3.989904e+15,1.191404e+26,3.665854e+36,9.426850e+36
1.384771e+03,3.989903e+15,1.203400e+26,3.665854e+36,9.426848e+36
1.389516e+03,3.989903e+15,1.215516e+26,3.665853e+36,9.426846e+36
1.394276e+03,3.989902e+15,1.227755e+26,3.665852e+36,9.426845e+36
1.399051e+03,3.989902e+15,1.240117e+26,3.665852e+36,9.426843e+36
1.403841e+03,3.989901e+15,1.252603e+26,3.665851e+36,9.426841e+36
1.408647e+03,3.989901e+15,1.265215e+26,3.665850e+36,9.426840e+36
1.413468e+03,3.989900e+15,1.277954e+26,3.665850e+36,9.426838e+36
1.418305e+03,3.989899e+15,1.290821e+26,3.665849e+36,9.426836e+36
1.423156e+03,3.989899e+15,1.303817e+26,3.665849e+36,9.426835e+36
1.428024e+03,3.989898e+15,1.316945e+26,3.665848e+36,9.426833e+36
1.432907e+03,3.989898e+15,1.330205e+26,3.665847e+36,9.426831e+36
1.437805e+03,3.989897e+15,1.343598e+26,3.665847e+36,9.426829e+36
1.442719e+03,3.989897e+15,1.357126e+26,3.665846e+36,9.426827e+36
1.447649e+03,3.989896e+15,1.370790e+26,3.665845e+36,9.426826e+36
1.452595e+03,3.989896e+15,1.384592e+26,3.665845e+36,9.426824e+36
1.457556e+03,3.989895e+15,1.398532e+26,3.665844e+36,9.426822e+36
1.462534e+03,3.989895e+15,1.412613e+26,3.665843e+36,9.426820e+36
1.467527e+03,3.989894e+15,1.426836e+26,3.665842e+36,9.426818e+36
1.472536e+03,3.989893e+15,1.441202e+26,3.665842e+36,9.426816e+36
1.477562e+03,3.989893e+15,1.455712e+26,3.665841e+36,9.426815e+36
1.482604e+03,3.989892e+15,1.470369e+26,3.665840e+36,9.426813e+36
1.487661e+03,3.989892e+15,1.485173e+26,3.665840e+36,9.426811e+36
1.492735e+03,3.989891e+15,1.500126e+26,3.665839e+36,9.426809e+36
1.497826e+03,3.989891e+15,1.515230e+26,3.665838e+36,9.426807e+36
1.502932e+03,3.989890e+15,1.530486e+26,3.665838e+36,9.426805e+36
1.508056e+03,3.989889e+15,1.545895e+26,3.665837e+36,9.426803e+36
1.513195e+03,3.989889e+15,1.561460e+26,3.665836e+36,9.426801e+36
1.518351e+03,3.989888e+15,1.577181e+26,3.665835e+36,9.426799e+36
1.523524e+03,3.989888e+15,1.593060e+26,3.665835e+36,9.426797e+36
1.528713e+03,3.989887e+15,1.609100e+26,3.665834e+36,9.426795e+36
1.533920e+03,3.989886e+15,1.625300e+26,3.665833e+36,9.426793e+36
1.539143e+03,3.989886e+15,1.641664e+26,3.665832e+36,9.426791e+36
1.544382e+03,3.989885e+15,1.658193e+26,3.665832e+36,9.426789e+36
1.549639e+03,3.989885e+15,1.674888e+26,3.665831e+36,9.426787e+36
1.554913e+03,3.989884e+15,1.691751e+26,3.665830e+36,9.426785e+36
1.560203e+03,3.989883e+15,1.708784e+26,3.665829e+36,9.426783e+36
1.565511e+03,3.989883e+15,1.725988e+26,3.665829e+36,9.426781e+36
1.570836e+03,3.989882e+15,1.743366e+26,3.665828e+36,9.426779e+36
1.576178e+03,3.989881e+15,1.760918e+26,3.665827e+36,9.426777e+36
1.581538e+03,3.989881e+15,1.778647e+26,3.665826e+36,9.426775e+36
1.586915e+03,3.989880e+15,1.796555e+26,3.665825e+36,9.426772e+36
